0:00:00,64,,,
0:00:01,64,,,
0:00:02,64,,,
0:00:03,64,,,
0:00:04,64,,,
0:00:05,64,,,
0:00:06,64,,,
0:00:07,64,,,
0:00:08,64,,,
0:00:09,64,,,
0:00:10,64,,,
0:00:11,64,,,
0:00:12,64,,,
0:00:13,63,,,
0:00:14,63,,,
0:00:15,62,,,
0:00:16,61,,,
0:00:17,61,,,
0:00:18,60,,,
0:00:19,60,,,
0:00:20,59,,,
0:00:21,58,,,
0:00:22,58,,,
0:00:23,58,,,
0:00:24,58,,,
0:00:25,58,,,
0:00:26,58,,,
0:00:27,58,,,
0:00:28,57,,,
0:00:29,57,,,
0:00:30,56,,,
0:00:31,56,,,
0:00:32,56,,,
0:00:33,57,,,
0:00:34,58,,,
0:00:35,60,,,
0:00:36,61,,,
0:00:37,63,,,
0:00:38,63,,,
0:00:39,63,,,
0:00:40,63,,,
0:00:41,63,,,
0:00:42,62,,,
0:00:43,62,,,
0:00:44,62,,,
0:00:45,62,,,
0:00:46,62,,,
0:00:47,61,,,
0:00:48,61,,,
0:00:49,62,,,
0:00:50,62,,,
0:00:51,62,,,
0:00:52,62,,,
0:00:53,62,,,
0:00:54,62,,,
0:00:55,62,,,
0:00:56,62,,,
0:00:57,62,,,
0:00:58,63,,,
0:00:59,63,,,
0:01:00,63,,,
0:01:01,63,,,
0:01:02,62,,,
0:01:03,62,,,
0:01:04,61,,,
0:01:05,61,,,
0:01:06,60,,,
0:01:07,59,,,
0:01:08,59,,,
0:01:09,59,,,
0:01:10,58,,,
0:01:11,58,,,
0:01:12,59,,,
0:01:13,59,,,
0:01:14,59,,,
0:01:15,59,,,
0:01:16,59,,,
0:01:17,61,,,
0:01:18,63,,,
0:01:19,66,,,
0:01:20,68,,,
0:01:21,69,,,
0:01:22,69,,,
0:01:23,69,,,
0:01:24,68,,,
0:01:25,67,,,
0:01:26,67,,,
0:01:27,66,,,
0:01:28,66,,,
0:01:29,67,,,
0:01:30,67,,,
0:01:31,68,,,
0:01:32,69,,,
0:01:33,70,,,
0:01:34,70,,,
0:01:35,71,,,
0:01:36,71,,,
0:01:37,70,,,
0:01:38,70,,,
0:01:39,70,,,
0:01:40,69,,,
0:01:41,69,,,
0:01:42,68,,,
0:01:43,68,,,
0:01:44,68,,,
0:01:45,67,,,
0:01:46,64,,,
0:01:47,63,,,
0:01:48,62,,,
0:01:49,61,,,
0:01:50,61,,,
0:01:51,61,,,
0:01:52,60,,,
0:01:53,60,,,
0:01:54,59,,,
0:01:55,59,,,
0:01:56,59,,,
0:01:57,59,,,
0:01:58,59,,,
0:01:59,60,,,
0:02:00,60,,,
0:02:01,60,,,
0:02:02,61,,,
0:02:03,63,,,
0:02:04,63,,,
0:02:05,63,,,
0:02:06,63,,,
0:02:07,63,,,
0:02:08,63,,,
0:02:09,63,,,
0:02:10,62,,,
0:02:11,62,,,
0:02:12,61,,,
0:02:13,60,,,
0:02:14,58,,,
0:02:15,57,,,
0:02:16,57,,,
0:02:17,57,,,
0:02:18,56,,,
0:02:19,55,,,
0:02:20,54,,,
0:02:21,54,,,
0:02:22,54,,,
0:02:23,54,,,
0:02:24,54,,,
0:02:25,54,,,
0:02:26,56,,,
0:02:27,56,,,
0:02:28,56,,,
0:02:29,56,,,
0:02:30,56,,,
0:02:31,55,,,
0:02:32,55,,,
0:02:33,55,,,
0:02:34,56,,,
0:02:35,56,,,
0:02:36,57,,,
0:02:37,58,,,
0:02:38,58,,,
0:02:39,59,,,
0:02:40,59,,,
0:02:41,59,,,
0:02:42,59,,,
0:02:43,59,,,
0:02:44,59,,,
0:02:45,58,,,
0:02:46,58,,,
0:02:47,57,,,
0:02:48,56,,,
0:02:49,56,,,
0:02:50,55,,,
0:02:51,55,,,
0:02:52,55,,,
0:02:53,55,,,
0:02:54,55,,,
0:02:55,56,,,
0:02:56,56,,,
0:02:57,57,,,
0:02:58,57,,,
0:02:59,57,,,
0:03:00,57,,,
0:03:01,57,,,
0:03:02,57,,,
0:03:03,57,,,
0:03:04,57,,,
0:03:05,57,,,
0:03:06,57,,,
0:03:07,57,,,
0:03:08,57,,,
0:03:09,57,,,
0:03:10,58,,,
0:03:11,58,,,
0:03:12,58,,,
0:03:13,58,,,
0:03:14,59,,,
0:03:15,59,,,
0:03:16,60,,,
0:03:17,60,,,
0:03:18,60,,,
0:03:19,60,,,
0:03:20,61,,,
0:03:21,61,,,
0:03:22,61,,,
0:03:23,61,,,
0:03:24,61,,,
0:03:25,61,,,
0:03:26,61,,,
0:03:27,61,,,
0:03:28,61,,,
0:03:29,61,,,
0:03:30,61,,,
